n_sources,fraction_changed,variant,latency_ms
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0224
24,0.5,AFFECTED,0.0221
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0218
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0219
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0219
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0219
24,0.5,AFFECTED,0.0218
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0218
24,0.5,AFFECTED,0.0219
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0219
24,0.5,AFFECTED,0.0219
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0216
24,0.5,AFFECTED,0.0216
24,0.5,AFFECTED,0.0219
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0219
24,0.5,AFFECTED,0.0219
24,0.5,AFFECTED,0.0218
24,0.5,AFFECTED,0.0216
24,0.5,AFFECTED,0.0218
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0219
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0218
24,0.5,AFFECTED,0.0218
24,0.5,AFFECTED,0.0218
24,0.5,AFFECTED,0.0218
24,0.5,AFFECTED,0.0218
24,0.5,AFFECTED,0.0218
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0216
24,0.5,AFFECTED,0.0216
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0216
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0218
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0216
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0216
24,0.5,AFFECTED,0.0216
24,0.5,AFFECTED,0.0216
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0216
24,0.5,AFFECTED,0.0216
24,0.5,AFFECTED,0.0219
24,0.5,AFFECTED,0.0216
24,0.5,AFFECTED,0.0216
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0216
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.022
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0218
24,0.5,AFFECTED,0.0222
24,0.5,AFFECTED,0.0217
24,0.5,AFFECTED,0.0218
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0194
24,0.5,RESIDUAL,0.0194
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0193
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.0194
24,0.5,RESIDUAL,0.0193
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0191
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0187
24,0.5,RESIDUAL,0.0194
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0191
24,0.5,RESIDUAL,0.0191
24,0.5,RESIDUAL,0.0194
24,0.5,RESIDUAL,0.0191
24,0.5,RESIDUAL,0.0191
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0193
24,0.5,RESIDUAL,0.0194
24,0.5,RESIDUAL,0.0193
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0195
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0193
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.0191
24,0.5,RESIDUAL,0.0187
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0222
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.0193
24,0.5,RESIDUAL,0.0193
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.0187
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0196
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0193
24,0.5,RESIDUAL,0.0595
24,0.5,RESIDUAL,0.0191
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0193
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0196
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0194
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.0191
24,0.5,RESIDUAL,0.0191
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0194
24,0.5,RESIDUAL,0.0191
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0191
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0194
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0191
24,0.5,RESIDUAL,0.0191
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.0193
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0196
24,0.5,RESIDUAL,0.0221
24,0.5,RESIDUAL,0.0194
24,0.5,RESIDUAL,0.0187
24,0.5,RESIDUAL,0.0194
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0187
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.0185
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.019
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0187
24,0.5,RESIDUAL,0.0187
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.0184
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0192
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0184
24,0.5,RESIDUAL,0.0185
24,0.5,RESIDUAL,0.0185
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.0184
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.0183
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0187
24,0.5,RESIDUAL,0.0183
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0189
24,0.5,RESIDUAL,0.0182
24,0.5,RESIDUAL,0.0185
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0188
24,0.5,RESIDUAL,0.018
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0184
24,0.5,RESIDUAL,0.0183
24,0.5,RESIDUAL,0.0183
24,0.5,RESIDUAL,0.0185
24,0.5,RESIDUAL,0.0183
24,0.5,RESIDUAL,0.0183
24,0.5,RESIDUAL,0.0183
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0185
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0183
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0185
24,0.5,RESIDUAL,0.0185
24,0.5,RESIDUAL,0.0187
24,0.5,RESIDUAL,0.0182
24,0.5,RESIDUAL,0.0187
24,0.5,RESIDUAL,0.0184
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.018
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0182
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0182
24,0.5,RESIDUAL,0.0184
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0186
24,0.5,RESIDUAL,0.0183
24,0.5,RESIDUAL,0.0185
24,0.5,CWR,0.0184
24,0.5,CWR,0.0184
24,0.5,CWR,0.0182
24,0.5,CWR,0.0185
24,0.5,CWR,0.0181
24,0.5,CWR,0.018
24,0.5,CWR,0.0182
24,0.5,CWR,0.0183
24,0.5,CWR,0.0182
24,0.5,CWR,0.0184
24,0.5,CWR,0.0179
24,0.5,CWR,0.0184
24,0.5,CWR,0.0181
24,0.5,CWR,0.0185
24,0.5,CWR,0.018
24,0.5,CWR,0.0184
24,0.5,CWR,0.018
24,0.5,CWR,0.0182
24,0.5,CWR,0.0181
24,0.5,CWR,0.0182
24,0.5,CWR,0.0182
24,0.5,CWR,0.0182
24,0.5,CWR,0.0181
24,0.5,CWR,0.0187
24,0.5,CWR,0.0181
24,0.5,CWR,0.0182
24,0.5,CWR,0.0181
24,0.5,CWR,0.0186
24,0.5,CWR,0.0183
24,0.5,CWR,0.0181
24,0.5,CWR,0.0181
24,0.5,CWR,0.0184
24,0.5,CWR,0.0178
24,0.5,CWR,0.0182
24,0.5,CWR,0.0187
24,0.5,CWR,0.0182
24,0.5,CWR,0.0182
24,0.5,CWR,0.0181
24,0.5,CWR,0.018
24,0.5,CWR,0.0182
24,0.5,CWR,0.0179
24,0.5,CWR,0.018
24,0.5,CWR,0.0179
24,0.5,CWR,0.0183
24,0.5,CWR,0.0178
24,0.5,CWR,0.0182
24,0.5,CWR,0.0181
24,0.5,CWR,0.0182
24,0.5,CWR,0.0179
24,0.5,CWR,0.0179
24,0.5,CWR,0.0181
24,0.5,CWR,0.0184
24,0.5,CWR,0.0176
24,0.5,CWR,0.0182
24,0.5,CWR,0.0179
24,0.5,CWR,0.018
24,0.5,CWR,0.0179
24,0.5,CWR,0.018
24,0.5,CWR,0.0178
24,0.5,CWR,0.0179
24,0.5,CWR,0.018
24,0.5,CWR,0.0181
24,0.5,CWR,0.0179
24,0.5,CWR,0.0183
24,0.5,CWR,0.0177
24,0.5,CWR,0.018
24,0.5,CWR,0.0175
24,0.5,CWR,0.0182
24,0.5,CWR,0.018
24,0.5,CWR,0.0183
24,0.5,CWR,0.018
24,0.5,CWR,0.0181
24,0.5,CWR,0.0177
24,0.5,CWR,0.0182
24,0.5,CWR,0.0179
24,0.5,CWR,0.018
24,0.5,CWR,0.0179
24,0.5,CWR,0.0179
24,0.5,CWR,0.0181
24,0.5,CWR,0.018
24,0.5,CWR,0.018
24,0.5,CWR,0.0182
24,0.5,CWR,0.0178
24,0.5,CWR,0.0181
24,0.5,CWR,0.0181
24,0.5,CWR,0.0181
24,0.5,CWR,0.0179
24,0.5,CWR,0.0183
24,0.5,CWR,0.0179
24,0.5,CWR,0.0182
24,0.5,CWR,0.018
24,0.5,CWR,0.0182
24,0.5,CWR,0.0179
24,0.5,CWR,0.0181
24,0.5,CWR,0.0178
24,0.5,CWR,0.0181
24,0.5,CWR,0.0179
24,0.5,CWR,0.018
24,0.5,CWR,0.0178
24,0.5,CWR,0.0183
24,0.5,CWR,0.0179
24,0.5,CWR,0.0181
24,0.5,CWR,0.0179
24,0.5,CWR,0.0177
24,0.5,CWR,0.0181
24,0.5,CWR,0.0182
24,0.5,CWR,0.0179
24,0.5,CWR,0.018
24,0.5,CWR,0.0178
24,0.5,CWR,0.0182
24,0.5,CWR,0.0178
24,0.5,CWR,0.018
24,0.5,CWR,0.0176
24,0.5,CWR,0.0181
24,0.5,CWR,0.0178
24,0.5,CWR,0.0186
24,0.5,CWR,0.0177
24,0.5,CWR,0.0181
24,0.5,CWR,0.0176
24,0.5,CWR,0.018
24,0.5,CWR,0.0176
24,0.5,CWR,0.0183
24,0.5,CWR,0.0178
24,0.5,CWR,0.0179
24,0.5,CWR,0.0181
24,0.5,CWR,0.018
24,0.5,CWR,0.0179
24,0.5,CWR,0.0179
24,0.5,CWR,0.0178
24,0.5,CWR,0.0178
24,0.5,CWR,0.0178
24,0.5,CWR,0.0184
24,0.5,CWR,0.0175
24,0.5,CWR,0.0179
24,0.5,CWR,0.0177
24,0.5,CWR,0.0179
24,0.5,CWR,0.0177
24,0.5,CWR,0.018
24,0.5,CWR,0.018
24,0.5,CWR,0.0179
24,0.5,CWR,0.0179
24,0.5,CWR,0.0183
24,0.5,CWR,0.018
24,0.5,CWR,0.0181
24,0.5,CWR,0.0175
24,0.5,CWR,0.0179
24,0.5,CWR,0.018
24,0.5,CWR,0.0179
24,0.5,CWR,0.0177
24,0.5,CWR,0.0183
24,0.5,CWR,0.0179
24,0.5,CWR,0.0183
24,0.5,CWR,0.0177
24,0.5,CWR,0.018
24,0.5,CWR,0.0179
24,0.5,CWR,0.0179
24,0.5,CWR,0.0175
24,0.5,CWR,0.0176
24,0.5,CWR,0.0179
24,0.5,CWR,0.0182
24,0.5,CWR,0.0177
24,0.5,CWR,0.0181
24,0.5,CWR,0.0176
24,0.5,CWR,0.0179
24,0.5,CWR,0.0176
24,0.5,CWR,0.0181
24,0.5,CWR,0.0175
24,0.5,CWR,0.0182
24,0.5,CWR,0.0176
24,0.5,CWR,0.0178
24,0.5,CWR,0.0178
24,0.5,CWR,0.0184
24,0.5,CWR,0.0179
24,0.5,CWR,0.0178
24,0.5,CWR,0.0178
24,0.5,CWR,0.0181
24,0.5,CWR,0.0177
24,0.5,CWR,0.0183
24,0.5,CWR,0.0175
24,0.5,CWR,0.0179
24,0.5,CWR,0.0181
24,0.5,CWR,0.0181
24,0.5,CWR,0.0174
24,0.5,CWR,0.018
24,0.5,CWR,0.0178
24,0.5,CWR,0.018
24,0.5,CWR,0.0176
24,0.5,CWR,0.0184
24,0.5,CWR,0.0174
24,0.5,CWR,0.0179
24,0.5,CWR,0.0174
24,0.5,CWR,0.0178
24,0.5,CWR,0.0179
24,0.5,CWR,0.0179
24,0.5,CWR,0.0176
24,0.5,CWR,0.0179
24,0.5,CWR,0.0178
24,0.5,CWR,0.0184
24,0.5,CWR,0.0179
24,0.5,CWR,0.018
24,1.0,FULL,0.0207
24,1.0,FULL,0.021
24,1.0,FULL,0.0207
24,1.0,FULL,0.021
24,1.0,FULL,0.0209
24,1.0,FULL,0.0209
24,1.0,FULL,0.0207
24,1.0,FULL,0.0211
24,1.0,FULL,0.0207
24,1.0,FULL,0.0209
24,1.0,FULL,0.0206
24,1.0,FULL,0.0209
24,1.0,FULL,0.0208
24,1.0,FULL,0.021
24,1.0,FULL,0.0206
24,1.0,FULL,0.0209
24,1.0,FULL,0.0209
24,1.0,FULL,0.0209
24,1.0,FULL,0.021
24,1.0,FULL,0.0209
24,1.0,FULL,0.0208
24,1.0,FULL,0.0212
24,1.0,FULL,0.0207
24,1.0,FULL,0.0209
24,1.0,FULL,0.0205
24,1.0,FULL,0.0211
24,1.0,FULL,0.0208
24,1.0,FULL,0.021
24,1.0,FULL,0.0206
24,1.0,FULL,0.0217
24,1.0,FULL,0.0208
24,1.0,FULL,0.021
24,1.0,FULL,0.0207
24,1.0,FULL,0.0212
24,1.0,FULL,0.0208
24,1.0,FULL,0.0208
24,1.0,FULL,0.0209
24,1.0,FULL,0.0211
24,1.0,FULL,0.021
24,1.0,FULL,0.0208
24,1.0,FULL,0.0207
24,1.0,FULL,0.0211
24,1.0,FULL,0.0208
24,1.0,FULL,0.021
24,1.0,FULL,0.021
24,1.0,FULL,0.0209
24,1.0,FULL,0.0207
24,1.0,FULL,0.0207
24,1.0,FULL,0.0207
24,1.0,FULL,0.0211
24,1.0,FULL,0.021
24,1.0,FULL,0.0209
24,1.0,FULL,0.0209
24,1.0,FULL,0.0212
24,1.0,FULL,0.032
24,1.0,FULL,0.0455
24,1.0,FULL,0.0247
24,1.0,FULL,0.0218
24,1.0,FULL,0.021
24,1.0,FULL,0.0211
24,1.0,FULL,0.0207
24,1.0,FULL,0.0207
24,1.0,FULL,0.0207
24,1.0,FULL,0.0209
24,1.0,FULL,0.0205
24,1.0,FULL,0.0206
24,1.0,FULL,0.0208
24,1.0,FULL,0.0207
24,1.0,FULL,0.0207
24,1.0,FULL,0.0209
24,1.0,FULL,0.0205
24,1.0,FULL,0.0274
24,1.0,FULL,0.0208
24,1.0,FULL,0.021
24,1.0,FULL,0.0207
24,1.0,FULL,0.0207
24,1.0,FULL,0.0207
24,1.0,FULL,0.0208
24,1.0,FULL,0.0206
24,1.0,FULL,0.021
24,1.0,FULL,0.0206
24,1.0,FULL,0.0207
24,1.0,FULL,0.0205
24,1.0,FULL,0.0206
24,1.0,FULL,0.0206
24,1.0,FULL,0.0208
24,1.0,FULL,0.0206
24,1.0,FULL,0.0208
24,1.0,FULL,0.0205
24,1.0,FULL,0.0208
24,1.0,FULL,0.0207
24,1.0,FULL,0.0207
24,1.0,FULL,0.0204
24,1.0,FULL,0.0208
24,1.0,FULL,0.0205
24,1.0,FULL,0.0209
24,1.0,FULL,0.0205
24,1.0,FULL,0.0208
24,1.0,FULL,0.0206
24,1.0,FULL,0.0208
24,1.0,FULL,0.0205
24,1.0,FULL,0.0207
24,1.0,FULL,0.0207
24,1.0,FULL,0.0209
24,1.0,FULL,0.0207
24,1.0,FULL,0.0207
24,1.0,FULL,0.0206
24,1.0,FULL,0.0206
24,1.0,FULL,0.0207
24,1.0,FULL,0.0209
24,1.0,FULL,0.0205
24,1.0,FULL,0.0208
24,1.0,FULL,0.0204
24,1.0,FULL,0.0207
24,1.0,FULL,0.0205
24,1.0,FULL,0.0206
24,1.0,FULL,0.0206
24,1.0,FULL,0.0206
24,1.0,FULL,0.0204
24,1.0,FULL,0.0208
24,1.0,FULL,0.0203
24,1.0,FULL,0.0207
24,1.0,FULL,0.0205
24,1.0,FULL,0.0207
24,1.0,FULL,0.0206
24,1.0,FULL,0.0209
24,1.0,FULL,0.0205
24,1.0,FULL,0.0206
24,1.0,FULL,0.0207
24,1.0,FULL,0.0204
24,1.0,FULL,0.0206
24,1.0,FULL,0.021
24,1.0,FULL,0.0206
24,1.0,FULL,0.0207
24,1.0,FULL,0.0206
24,1.0,FULL,0.0209
24,1.0,FULL,0.0205
24,1.0,FULL,0.0208
24,1.0,FULL,0.0206
24,1.0,FULL,0.021
24,1.0,FULL,0.0205
24,1.0,FULL,0.021
24,1.0,FULL,0.0207
24,1.0,FULL,0.0207
24,1.0,FULL,0.0207
24,1.0,FULL,0.0206
24,1.0,FULL,0.0204
24,1.0,FULL,0.0209
24,1.0,FULL,0.0204
24,1.0,FULL,0.0209
24,1.0,FULL,0.0206
24,1.0,FULL,0.0208
24,1.0,FULL,0.0206
24,1.0,FULL,0.0208
24,1.0,FULL,0.0206
24,1.0,FULL,0.0207
24,1.0,FULL,0.0204
24,1.0,FULL,0.0208
24,1.0,FULL,0.0207
24,1.0,FULL,0.0206
24,1.0,FULL,0.0204
24,1.0,FULL,0.0206
24,1.0,FULL,0.0207
24,1.0,FULL,0.0208
24,1.0,FULL,0.0204
24,1.0,FULL,0.0207
24,1.0,FULL,0.0206
24,1.0,FULL,0.0206
24,1.0,FULL,0.0208
24,1.0,FULL,0.0207
24,1.0,FULL,0.0204
24,1.0,FULL,0.0208
24,1.0,FULL,0.0204
24,1.0,FULL,0.0206
24,1.0,FULL,0.0209
24,1.0,FULL,0.0208
24,1.0,FULL,0.0203
24,1.0,FULL,0.021
24,1.0,FULL,0.0207
24,1.0,FULL,0.0207
24,1.0,FULL,0.0206
24,1.0,FULL,0.0207
24,1.0,FULL,0.0207
24,1.0,FULL,0.021
24,1.0,FULL,0.0204
24,1.0,FULL,0.0209
24,1.0,FULL,0.0204
24,1.0,FULL,0.0205
24,1.0,FULL,0.0206
24,1.0,FULL,0.0207
24,1.0,FULL,0.0205
24,1.0,FULL,0.0206
24,1.0,FULL,0.0206
24,1.0,FULL,0.0209
24,1.0,FULL,0.0205
24,1.0,FULL,0.0206
24,1.0,FULL,0.0206
24,1.0,FULL,0.0208
24,1.0,FULL,0.0204
24,1.0,FULL,0.0209
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.0208
24,1.0,AFFECTED,0.021
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.021
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.0208
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.021
24,1.0,AFFECTED,0.0208
24,1.0,AFFECTED,0.021
24,1.0,AFFECTED,0.021
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.0211
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.021
24,1.0,AFFECTED,0.0211
24,1.0,AFFECTED,0.0208
24,1.0,AFFECTED,0.0211
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.021
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.0211
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.021
24,1.0,AFFECTED,0.021
24,1.0,AFFECTED,0.0213
24,1.0,AFFECTED,0.0212
24,1.0,AFFECTED,0.0214
24,1.0,AFFECTED,0.0211
24,1.0,AFFECTED,0.0213
24,1.0,AFFECTED,0.0211
24,1.0,AFFECTED,0.0212
24,1.0,AFFECTED,0.0211
24,1.0,AFFECTED,0.021
24,1.0,AFFECTED,0.0211
24,1.0,AFFECTED,0.021
24,1.0,AFFECTED,0.021
24,1.0,AFFECTED,0.0212
24,1.0,AFFECTED,0.021
24,1.0,AFFECTED,0.0211
24,1.0,AFFECTED,0.0212
24,1.0,AFFECTED,0.0212
24,1.0,AFFECTED,0.0214
24,1.0,AFFECTED,0.0212
24,1.0,AFFECTED,0.0211
24,1.0,AFFECTED,0.0211
24,1.0,AFFECTED,0.0211
24,1.0,AFFECTED,0.0214
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.0212
24,1.0,AFFECTED,0.0209
24,1.0,AFFECTED,0.0212
24,1.0,AFFECTED,0.0211
24,1.0,AFFECTED,0.0212
24,1.0,AFFECTED,0.0211
24,1.0,AFFECTED,0.0212
24,1.0,AFFECTED,0.0211
24,1.0,AFFECTED,0.0217
24,1.0,AFFECTED,0.0217
24,1.0,AFFECTED,0.0218
24,1.0,AFFECTED,0.0214
24,1.0,AFFECTED,0.0216
24,1.0,AFFECTED,0.0215
24,1.0,AFFECTED,0.0215
24,1.0,AFFECTED,0.0212
24,1.0,AFFECTED,0.0217
24,1.0,AFFECTED,0.0214
24,1.0,AFFECTED,0.0219
24,1.0,AFFECTED,0.0216
24,1.0,AFFECTED,0.029
24,1.0,AFFECTED,0.0218
24,1.0,AFFECTED,0.0216
24,1.0,AFFECTED,0.0216
24,1.0,AFFECTED,0.0216
24,1.0,AFFECTED,0.0217
24,1.0,AFFECTED,0.0218
24,1.0,AFFECTED,0.0217
24,1.0,AFFECTED,0.0216
24,1.0,AFFECTED,0.0217
24,1.0,AFFECTED,0.0217
24,1.0,AFFECTED,0.0215
24,1.0,AFFECTED,0.0218
24,1.0,AFFECTED,0.0218
24,1.0,AFFECTED,0.0222
24,1.0,AFFECTED,0.022
24,1.0,AFFECTED,0.0256
24,1.0,AFFECTED,0.0222
24,1.0,AFFECTED,0.0222
24,1.0,AFFECTED,0.0223
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0218
24,1.0,AFFECTED,0.0223
24,1.0,AFFECTED,0.0219
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.022
24,1.0,AFFECTED,0.0222
24,1.0,AFFECTED,0.0222
24,1.0,AFFECTED,0.0223
24,1.0,AFFECTED,0.022
24,1.0,AFFECTED,0.0221
24,1.0,AFFECTED,0.0221
24,1.0,AFFECTED,0.0223
24,1.0,AFFECTED,0.022
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0222
24,1.0,AFFECTED,0.0227
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0229
24,1.0,AFFECTED,0.0222
24,1.0,AFFECTED,0.0227
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0226
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0227
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0226
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0226
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0226
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0227
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0226
24,1.0,AFFECTED,0.0226
24,1.0,AFFECTED,0.0227
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0228
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0228
24,1.0,AFFECTED,0.0227
24,1.0,AFFECTED,0.0226
24,1.0,AFFECTED,0.0226
24,1.0,AFFECTED,0.0226
24,1.0,AFFECTED,0.0223
24,1.0,AFFECTED,0.0227
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0238
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0228
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0227
24,1.0,AFFECTED,0.0223
